time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0002498,3,-0.200084,-0.000320008,-0.000320008,-1.888e-05,-0.000301128
0.0002499,3,-0.198196,-0.00031982,-0.00031982,-3.86997e-05,-0.00028112
0.00025,3,-0.194327,-0.000319433,-0.000319433,-5.81324e-05,-0.0002613
0.0002501,3,-0.188513,-0.000318851,-0.000318851,-7.69837e-05,-0.000241868
0.0002502,3,-0.180815,-0.000318081,-0.000318081,-9.50651e-05,-0.000223016
0.0002503,3,-0.171308,-0.000317131,-0.000317131,-0.000112196,-0.000204935
0.0002504,3,-0.160089,-0.000316009,-0.000316009,-0.000128205,-0.000187804
0.0002505,3,-0.147268,-0.000314726,-0.000314726,-0.000142931,-0.000171795
0.0002506,2.99999,-0.132975,-0.000313297,-0.000313297,-0.000156229,-0.000157068
0.0002507,2.99999,-0.117352,-0.000311734,-0.000311734,-0.000167964,-0.000143771
0.0002508,2.99999,-0.100556,-0.000310054,-0.000310054,-0.000178019,-0.000132035
0.0002509,2.99998,-0.0827542,-0.000308274,-0.000308274,-0.000186294,-0.00012198
0.000251,2.99998,-0.0641248,-0.000306411,-0.000306411,-0.000192706,-0.000113704
0.0002511,2.99998,-0.0448542,-0.000304483,-0.000304483,-0.000197191,-0.000107292
0.0002512,2.99997,-0.0251351,-0.000302511,-0.000302511,-0.000199704,-0.000102807
0.0002513,2.99997,-0.00516465,-0.000300513,-0.000300513,-0.00020022,-0.000100293
0.0002514,2.99996,0.0148574,-0.00029851,-0.00029851,-0.000198734,-9.97766e-05
0.0002515,2.99996,0.0347307,-0.000296522,-0.000296522,-0.00019526,-0.000101262
0.0002516,2.99995,0.0542567,-0.000294569,-0.000294569,-0.000189834,-0.000104735
0.0002517,2.99994,0.0732401,-0.00029267,-0.00029267,-0.000182509,-0.000110161
0.0002518,2.99994,0.0914911,-0.000290844,-0.000290844,-0.000173359,-0.000117485
0.0002519,2.99993,0.108827,-0.00028911,-0.00028911,-0.000162476,-0.000126634
0.000252,2.99992,0.125075,-0.000287485,-0.000287485,-0.000149968,-0.000137517
0.0002521,2.99991,0.140071,-0.000285984,-0.000285984,-0.00013596,-0.000150024
0.0002522,2.9999,0.153667,-0.000284624,-0.000284624,-0.000120592,-0.000164032
0.0002523,2.9999,0.165727,-0.000283417,-0.000283417,-0.000104019,-0.000179398
0.0002524,2.99989,0.176128,-0.000282376,-0.000282376,-8.64049e-05,-0.000195971
0.0002525,2.99988,0.184769,-0.000281511,-0.000281511,-6.7927e-05,-0.000213584
0.0002526,2.99987,0.191562,-0.00028083,-0.00028083,-4.87699e-05,-0.000232061
0.0002527,2.99986,0.196439,-0.000280342,-0.000280342,-2.9125e-05,-0.000251217
0.0002528,2.99985,0.199351,-0.000280049,-0.000280049,-9.18876e-06,-0.000270861
0.0002529,2.99983,0.20027,-0.000279956,-0.000279956,1.08394e-05,-0.000290796
0.000253,2.99982,0.199186,-0.000280064,-0.000280064,3.07591e-05,-0.000310823
0.0002531,2.99981,0.19611,-0.00028037,-0.00028037,5.03713e-05,-0.000330741
0.0002532,2.9998,0.191073,-0.000280872,-0.000280872,6.94799e-05,-0.000350352
0.0002533,2.99979,0.184125,-0.000281566,-0.000281566,8.78937e-05,-0.00036946
0.0002534,2.99977,0.175336,-0.000282444,-0.000282444,0.000105429,-0.000387872
0.0002535,2.99976,0.164793,-0.000283497,-0.000283497,0.000121909,-0.000405406
0.0002536,2.99974,0.152602,-0.000284714,-0.000284714,0.000137171,-0.000421885
0.0002537,2.99973,0.138885,-0.000286085,-0.000286085,0.000151061,-0.000437145
0.0002538,2.99971,0.123779,-0.000287594,-0.000287594,0.00016344,-0.000451034
0.0002539,2.9997,0.107435,-0.000289227,-0.000289227,0.000174185,-0.000463412
0.000254,2.99968,0.0900162,-0.000290967,-0.000290967,0.000183188,-0.000474155
0.0002541,2.99967,0.0716974,-0.000292797,-0.000292797,0.00019036,-0.000483157
0.0002542,2.99965,0.0526614,-0.000294699,-0.000294699,0.000195627,-0.000490326
0.0002543,2.99964,0.0330987,-0.000296654,-0.000296654,0.000198939,-0.000495593
0.0002544,2.99962,0.0132048,-0.000298641,-0.000298641,0.000200261,-0.000498902
0.0002545,2.9996,-0.00682131,-0.000300642,-0.000300642,0.000199581,-0.000500223
0.0002546,2.99958,-0.0267794,-0.000302636,-0.000302636,0.000196905,-0.000499541
0.0002547,2.99956,-0.0464698,-0.000304603,-0.000304603,0.000192259,-0.000496863
0.0002548,2.99955,-0.0656958,-0.000306524,-0.000306524,0.000185692,-0.000492216
0.0002549,2.99953,-0.084265,-0.000308379,-0.000308379,0.000177267,-0.000485646
0.000255,2.99951,-0.101992,-0.00031015,-0.00031015,0.00016707,-0.00047722
0.0002551,2.99949,-0.118699,-0.000311819,-0.000311819,0.000155202,-0.000467021
0.0002552,2.99947,-0.134219,-0.000313369,-0.000313369,0.000141782,-0.000455151
0.0002553,2.99945,-0.148397,-0.000314784,-0.000314784,0.000126945,-0.000441729
0.0002554,2.99942,-0.161092,-0.000316052,-0.000316052,0.000110838,-0.000426889
0.0002555,2.9994,-0.172175,-0.000317158,-0.000317158,9.36221e-05,-0.00041078
0.0002556,2.99938,-0.181538,-0.000318092,-0.000318092,7.54706e-05,-0.000393562
0.0002557,2.99936,-0.189085,-0.000318844,-0.000318844,5.65644e-05,-0.000375409
0.0002558,2.99934,-0.194741,-0.000319408,-0.000319408,3.70925e-05,-0.0003565
0.0002559,2.99931,-0.19845,-0.000319776,-0.000319776,1.72498e-05,-0.000337026
0.000256,2.99929,-0.200175,-0.000319946,-0.000319946,-2.76537e-06,-0.000317181
0.0002561,2.99927,-0.199899,-0.000319916,-0.000319916,-2.27528e-05,-0.000297164
0.0002562,2.99924,-0.197623,-0.000319686,-0.000319686,-4.25128e-05,-0.000277174
0.0002563,2.99922,-0.193372,-0.000319259,-0.000319259,-6.18475e-05,-0.000257411
0.0002564,2.99919,-0.187187,-0.000318638,-0.000318638,-8.05637e-05,-0.000238074
0.0002565,2.99917,-0.179131,-0.00031783,-0.00031783,-9.84743e-05,-0.000219355
0.0002566,2.99914,-0.169284,-0.000316842,-0.000316842,-0.0001154,-0.000201442
0.0002567,2.99911,-0.157744,-0.000315686,-0.000315686,-0.000131172,-0.000184514
0.0002568,2.99909,-0.144626,-0.000314371,-0.000314371,-0.000145632,-0.00016874
0.0002569,2.99906,-0.130063,-0.000312912,-0.000312912,-0.000158635,-0.000154277
0.000257,2.99903,-0.1142,-0.000311323,-0.000311323,-0.000170053,-0.000141271
0.0002571,2.99901,-0.0971944,-0.00030962,-0.00030962,-0.000179769,-0.000129851
0.0002572,2.99898,-0.0792175,-0.000307819,-0.000307819,-0.000187688,-0.000120131
0.0002573,2.99895,-0.0604487,-0.00030594,-0.00030594,-0.00019373,-0.000112209
0.0002574,2.99892,-0.0410756,-0.000303999,-0.000303999,-0.000197835,-0.000106165
0.0002575,2.99889,-0.0212922,-0.000302018,-0.000302018,-0.000199961,-0.000102057
0.0002576,2.99886,-0.00129604,-0.000300016,-0.000300016,-0.000200088,-9.99278e-05
0.0002577,2.99883,0.0187127,-0.000298012,-0.000298012,-0.000198213,-9.97982e-05
0.0002578,2.9988,0.0385341,-0.000296027,-0.000296027,-0.000194357,-0.00010167
0.0002579,2.99877,0.0579698,-0.00029408,-0.00029408,-0.000188557,-0.000105523
0.000258,2.99874,0.0768255,-0.000292191,-0.000292191,-0.000180871,-0.00011132
0.0002581,2.99871,0.0949126,-0.000290379,-0.000290379,-0.000171377,-0.000119002
0.0002582,2.99867,0.11205,-0.000288662,-0.000288662,-0.000160169,-0.000128494
0.0002583,2.99864,0.128067,-0.000287057,-0.000287057,-0.000147359,-0.000139699
0.0002584,2.99861,0.142803,-0.00028558,-0.00028558,-0.000133075,-0.000152505
0.0002585,2.99857,0.156111,-0.000284246,-0.000284246,-0.000117461,-0.000166786
0.0002586,2.99854,0.167857,-0.000283068,-0.000283068,-0.000100672,-0.000182397
0.0002587,2.99851,0.177924,-0.000282058,-0.000282058,-8.28758e-05,-0.000199182
0.0002588,2.99847,0.186211,-0.000281226,-0.000281226,-6.42512e-05,-0.000216975
0.0002589,2.99844,0.192636,-0.00028058,-0.00028058,-4.49841e-05,-0.000235596
0.000259,2.9984,0.197135,-0.000280127,-0.000280127,-2.52671e-05,-0.00025486
0.0002591,2.99837,0.199662,-0.00027987,-0.00027987,-5.29735e-06,-0.000274573
0.0002592,2.99833,0.200191,-0.000279814,-0.000279814,1.47254e-05,-0.000294539
0.0002593,2.99829,0.198719,-0.000279957,-0.000279957,3.46009e-05,-0.000314558
0.0002594,2.99826,0.195259,-0.0002803,-0.0002803,5.41305e-05,-0.00033443
0.0002595,2.99822,0.189846,-0.000280837,-0.000280837,7.31188e-05,-0.000353956
0.0002596,2.99818,0.182534,-0.000281565,-0.000281565,9.13759e-05,-0.000372941
0.0002597,2.99814,0.173396,-0.000282475,-0.000282475,0.000108719,-0.000391194
0.0002598,2.9981,0.162524,-0.000283558,-0.000283558,0.000124976,-0.000408534
0.0002599,2.99807,0.150027,-0.000284804,-0.000284804,0.000139982,-0.000424786
0.00026,2.99803,0.136028,-0.0002862,-0.0002862,0.000153589,-0.000439789
0.0002601,2.99799,0.12067,-0.000287732,-0.000287732,0.00016566,-0.000453392
0.0002602,2.99795,0.104104,-0.000289384,-0.000289384,0.000176074,-0.000465459
0.0002603,2.99791,0.0864961,-0.000291141,-0.000291141,0.000184728,-0.000475869
0.0002604,2.99787,0.0680234,-0.000292984,-0.000292984,0.000191534,-0.000484519
0.0002605,2.99782,0.0488699,-0.000294895,-0.000294895,0.000196425,-0.000491321
0.0002606,2.99778,0.0292274,-0.000296856,-0.000296856,0.000199352,-0.000496208
0.0002607,2.99774,0.00929216,-0.000298845,-0.000298845,0.000200286,-0.000499131
0.0002608,2.9977,-0.0107364,-0.000300843,-0.000300843,0.000199216,-0.00050006
0.0002609,2.99766,-0.030658,-0.000302831,-0.000302831,0.000196155,-0.000498986
0.000261,2.99761,-0.0502735,-0.000304789,-0.000304789,0.000191132,-0.00049592
0.0002611,2.99757,-0.0693867,-0.000306696,-0.000306696,0.000184197,-0.000490893
0.0002612,2.99752,-0.0878064,-0.000308533,-0.000308533,0.000175421,-0.000483954
0.0002613,2.99748,-0.105349,-0.000310283,-0.000310283,0.000164891,-0.000475174
0.0002614,2.99744,-0.121838,-0.000311927,-0.000311927,0.000152711,-0.000464639
0.0002615,2.99739,-0.137109,-0.00031345,-0.00031345,0.000139005,-0.000452455
0.0002616,2.99735,-0.151009,-0.000314835,-0.000314835,0.000123909,-0.000438744
0.0002617,2.9973,-0.1634,-0.00031607,-0.00031607,0.000107573,-0.000423643
0.0002618,2.99725,-0.174157,-0.000317141,-0.000317141,9.01622e-05,-0.000407303
0.0002619,2.99721,-0.183174,-0.000318038,-0.000318038,7.18495e-05,-0.000389887
0.000262,2.99716,-0.190359,-0.000318752,-0.000318752,5.28184e-05,-0.00037157
0.0002621,2.99711,-0.195641,-0.000319275,-0.000319275,3.32591e-05,-0.000352534
0.0002622,2.99706,-0.198966,-0.000319603,-0.000319603,1.33672e-05,-0.00033297
0.0002623,2.99702,-0.200303,-0.000319732,-0.000319732,-6.65826e-06,-0.000313074
0.0002624,2.99697,-0.199637,-0.00031966,-0.00031966,-2.66171e-05,-0.000293043
0.0002625,2.99692,-0.196976,-0.000319389,-0.000319389,-4.63098e-05,-0.00027308
0.0002626,2.99687,-0.192345,-0.000318921,-0.000318921,-6.55393e-05,-0.000253382
0.0002627,2.99682,-0.185791,-0.000318261,-0.000318261,-8.41134e-05,-0.000234147
0.0002628,2.99677,-0.177379,-0.000317415,-0.000317415,-0.000101846,-0.000215568
0.0002629,2.99672,-0.167195,-0.000316391,-0.000316391,-0.000118561,-0.00019783
0.000263,2.99667,-0.155339,-0.0003152,-0.0003152,-0.000134089,-0.000181111
0.0002631,2.99661,-0.14193,-0.000313854,-0.000313854,-0.000148277,-0.000165577
0.0002632,2.99656,-0.127102,-0.000312366,-0.000312366,-0.000160982,-0.000151384
0.0002633,2.99651,-0.111004,-0.000310751,-0.000310751,-0.000172077,-0.000138674
0.0002634,2.99646,-0.093796,-0.000309025,-0.000309025,-0.000181452,-0.000127574
0.0002635,2.9964,-0.0756508,-0.000307206,-0.000307206,-0.000189012,-0.000118194
0.0002636,2.99635,-0.0567497,-0.00030531,-0.00030531,-0.000194681,-0.000110629
0.0002637,2.9963,-0.0372816,-0.000303358,-0.000303358,-0.000198404,-0.000104954
0.0002638,2.99624,-0.0174412,-0.000301368,-0.000301368,-0.000200143,-0.000101226
0.0002639,2.99619,0.00257309,-0.000299362,-0.000299362,-0.00019988,-9.94817e-05
0.000264,2.99613,0.0225611,-0.000297357,-0.000297357,-0.000197618,-9.9739e-05
0.0002641,2.99608,0.0423229,-0.000295376,-0.000295376,-0.00019338,-0.000101995
0.0002642,2.99602,0.0616609,-0.000293436,-0.000293436,-0.000187209,-0.000106227
0.0002643,2.99597,0.0803818,-0.000291558,-0.000291558,-0.000179165,-0.000112393
0.0002644,2.99591,0.0982983,-0.000289761,-0.000289761,-0.000169329,-0.000120432
0.0002645,2.99585,0.115231,-0.000288062,-0.000288062,-0.000157801,-0.000130262
0.0002646,2.9958,0.131011,-0.000286478,-0.000286478,-0.000144694,-0.000141785
0.0002647,2.99574,0.145481,-0.000285026,-0.000285026,-0.00013014,-0.000154886
0.0002648,2.99568,0.158495,-0.000283718,-0.000283718,-0.000114285,-0.000169434
0.0002649,2.99562,0.169923,-0.00028257,-0.00028257,-9.72865e-05,-0.000185283
0.000265,2.99556,0.179652,-0.000281591,-0.000281591,-7.93154e-05,-0.000202276
0.0002651,2.9955,0.187583,-0.000280792,-0.000280792,-6.05511e-05,-0.000220241
0.0002652,2.99544,0.193638,-0.00028018,-0.00028018,-4.11813e-05,-0.000238999
0.0002653,2.99538,0.197757,-0.000279763,-0.000279763,-2.13996e-05,-0.000258363
0.0002654,2.99532,0.199897,-0.000279543,-0.000279543,-1.40394e-06,-0.000278139
0.0002655,2.99526,0.200037,-0.000279522,-0.000279522,1.86058e-05,-0.000298128
0.0002656,2.9952,0.198176,-0.000279702,-0.000279702,3.84296e-05,-0.000318132
0.0002657,2.99514,0.194333,-0.000280081,-0.000280081,5.78691e-05,-0.00033795
0.0002658,2.99508,0.188546,-0.000280653,-0.000280653,7.673e-05,-0.000357383
0.0002659,2.99501,0.180873,-0.000281414,-0.000281414,9.48236e-05,-0.000376238
0.000266,2.99495,0.171391,-0.000282356,-0.000282356,0.000111969,-0.000394325
0.0002661,2.99489,0.160194,-0.000283469,-0.000283469,0.000127995,-0.000411464
0.0002662,2.99482,0.147395,-0.000284743,-0.000284743,0.000142741,-0.000427484
0.0002663,2.99476,0.133121,-0.000286164,-0.000286164,0.000156059,-0.000442223
0.0002664,2.9947,0.117515,-0.000287718,-0.000287718,0.000167817,-0.000455535
0.0002665,2.99463,0.100733,-0.00028939,-0.00028939,0.000177897,-0.000467287
0.0002666,2.99457,0.0829434,-0.000291162,-0.000291162,0.000186198,-0.00047736
0.0002667,2.9945,0.0643237,-0.000293018,-0.000293018,0.000192637,-0.000485654
0.0002668,2.99443,0.04506,-0.000294937,-0.000294937,0.000197149,-0.000492087
0.0002669,2.99437,0.0253451,-0.000296902,-0.000296902,0.00019969,-0.000496593
0.000267,2.9943,0.00537607,-0.000298892,-0.000298892,0.000200235,-0.000499127
0.0002671,2.99423,-0.0146474,-0.000300888,-0.000300888,0.000198777,-0.000499665
0.0002672,2.99417,-0.034525,-0.000302869,-0.000302869,0.000195331,-0.0004982
0.0002673,2.9941,-0.0540581,-0.000304816,-0.000304816,0.000189932,-0.000494747
0.0002674,2.99403,-0.0730513,-0.000306708,-0.000306708,0.000182634,-0.000489342
0.0002675,2.99396,-0.0913147,-0.000308528,-0.000308528,0.000173509,-0.000482036
0.0002676,2.99389,-0.108666,-0.000310256,-0.000310256,0.000162649,-0.000472905
0.0002677,2.99382,-0.12493,-0.000311875,-0.000311875,0.000150163,-0.000462038
0.0002678,2.99375,-0.139947,-0.00031337,-0.00031337,0.000136175,-0.000449545
0.0002679,2.99368,-0.153564,-0.000314725,-0.000314725,0.000120826,-0.000435551
0.000268,2.99361,-0.165647,-0.000315926,-0.000315926,0.000104268,-0.000420194
0.0002681,2.99354,-0.176074,-0.000316961,-0.000316961,8.66682e-05,-0.00040363
0.0002682,2.99347,-0.184741,-0.000317821,-0.000317821,6.82013e-05,-0.000386022
0.0002683,2.9934,-0.191561,-0.000318496,-0.000318496,4.90524e-05,-0.000367548
0.0002684,2.99332,-0.196466,-0.000318979,-0.000318979,2.9413e-05,-0.000348392
0.0002685,2.99325,-0.199407,-0.000319266,-0.000319266,9.47957e-06,-0.000328745
0.0002686,2.99318,-0.200355,-0.000319353,-0.000319353,-1.05487e-05,-0.000308805
0.0002687,2.99311,-0.1993,-0.000319241,-0.000319241,-3.04713e-05,-0.000288769
0.0002688,2.99303,-0.196253,-0.000318928,-0.000318928,-5.00893e-05,-0.000268839
0.0002689,2.99296,-0.191244,-0.00031842,-0.00031842,-6.92063e-05,-0.000249214
0.000269,2.99288,-0.184324,-0.000317721,-0.000317721,-8.76312e-05,-0.000230089
0.0002691,2.99281,-0.175561,-0.000316837,-0.000316837,-0.00010518,-0.000211657
0.0002692,2.99273,-0.165043,-0.000315777,-0.000315777,-0.000121676,-0.000194101
0.0002693,2.99266,-0.152875,-0.000314553,-0.000314553,-0.000136956,-0.000177597
0.0002694,2.99258,-0.139179,-0.000313176,-0.000313176,-0.000150867,-0.000162309
0.0002695,2.9925,-0.124093,-0.00031166,-0.00031166,-0.000163268,-0.000148391
0.0002696,2.99243,-0.107766,-0.000310019,-0.000310019,-0.000174037,-0.000135982
0.0002697,2.99235,-0.0903621,-0.000308271,-0.000308271,-0.000183066,-0.000125205
0.0002698,2.99227,-0.0720555,-0.000306433,-0.000306433,-0.000190263,-0.000116169
0.0002699,2.99219,-0.0530292,-0.000304522,-0.000304522,-0.000195559,-0.000108964
0.00027,2.99211,-0.0334733,-0.000302559,-0.000302559,-0.000198898,-0.000103661
0.0002701,2.99204,-0.0135835,-0.000300562,-0.000300562,-0.000200248,-0.000100313
0.0002702,2.99196,0.00644131,-0.000298552,-0.000298552,-0.000199596,-9.89551e-05
0.0002703,2.99188,0.026401,-0.000296548,-0.000296548,-0.000196948,-9.95992e-05
0.0002704,2.9918,0.0460958,-0.00029457,-0.00029457,-0.000192331,-0.000102239
0.0002705,2.99172,0.0653289,-0.000292639,-0.000292639,-0.00018579,-0.000106849
0.0002706,2.99164,0.0839078,-0.000290773,-0.000290773,-0.000177391,-0.000113382
0.0002707,2.99155,0.101647,-0.000288991,-0.000288991,-0.000167218,-0.000121773
0.0002708,2.99147,0.118369,-0.00028731,-0.00028731,-0.000155373,-0.000131937
0.0002709,2.99139,0.133906,-0.000285748,-0.000285748,-0.000141974,-0.000143774
0.000271,2.99131,0.148103,-0.00028432,-0.00028432,-0.000127156,-0.000157165
0.0002711,2.99122,0.160819,-0.000283041,-0.000283041,-0.000111065,-0.000171975
0.0002712,2.99114,0.171926,-0.000281922,-0.000281922,-9.38646e-05,-0.000188057
0.0002713,2.99106,0.181312,-0.000280975,-0.000280975,-7.5725e-05,-0.00020525
0.0002714,2.99097,0.188885,-0.000280209,-0.000280209,-5.68282e-05,-0.000223381
0.0002715,2.99089,0.194567,-0.000279632,-0.000279632,-3.7363e-05,-0.000242269
0.0002716,2.9908,0.198304,-0.00027925,-0.00027925,-1.75241e-05,-0.000261726
0.0002717,2.99072,0.200056,-0.000279066,-0.000279066,2.49e-06,-0.000281556
0.0002718,2.99063,0.199807,-0.000279083,-0.000279083,2.24793e-05,-0.000301562
0.0002719,2.99055,0.197559,-0.000279299,-0.000279299,4.22438e-05,-0.000321543
0.000272,2.99046,0.193335,-0.000279713,-0.000279713,6.15859e-05,-0.000341299
0.0002721,2.99037,0.187176,-0.00028032,-0.00028032,8.03122e-05,-0.000360632
0.0002722,2.99029,0.179145,-0.000281114,-0.000281114,9.82354e-05,-0.00037935
0.0002723,2.9902,0.169321,-0.000282088,-0.000282088,0.000115176,-0.000397264
0.0002724,2.99011,0.157804,-0.000283231,-0.000283231,0.000130965,-0.000414196
0.0002725,2.99002,0.144707,-0.000284532,-0.000284532,0.000145445,-0.000429977
0.0002726,2.98993,0.130163,-0.000285977,-0.000285977,0.00015847,-0.000444447
0.0002727,2.98985,0.114316,-0.000287553,-0.000287553,0.000169911,-0.000457464
0.0002728,2.98976,0.0973247,-0.000289243,-0.000289243,0.000179652,-0.000468895
0.0002729,2.98967,0.0793595,-0.000291031,-0.000291031,0.000187597,-0.000478628
0.000273,2.98958,0.0605997,-0.000292898,-0.000292898,0.000193666,-0.000486564
0.0002731,2.98949,0.0412331,-0.000294825,-0.000294825,0.000197798,-0.000492624
0.0002732,2.98939,0.0214533,-0.000296794,-0.000296794,0.000199953,-0.000496747
0.0002733,2.9893,0.00145802,-0.000298784,-0.000298784,0.000200108,-0.000498892
0.0002734,2.98921,-0.0185528,-0.000300776,-0.000300776,0.000198262,-0.000499038
0.0002735,2.98912,-0.0383789,-0.00030275,-0.00030275,0.000194433,-0.000497183
0.0002736,2.98903,-0.0578222,-0.000304685,-0.000304685,0.00018866,-0.000493345
0.0002737,2.98893,-0.0766882,-0.000306562,-0.000306562,0.000181001,-0.000487563
0.0002738,2.98884,-0.0947883,-0.000308363,-0.000308363,0.000171531,-0.000479894
0.0002739,2.98875,-0.111941,-0.000310069,-0.000310069,0.000160346,-0.000470415
0.000274,2.98865,-0.127976,-0.000311663,-0.000311663,0.000147558,-0.000459221
0.0002741,2.98856,-0.142732,-0.000313129,-0.000313129,0.000133294,-0.000446423
0.0002742,2.98846,-0.156061,-0.000314452,-0.000314452,0.000117698,-0.00043215
0.0002743,2.98837,-0.167831,-0.00031562,-0.00031562,0.000100924,-0.000416544
0.0002744,2.98827,-0.177923,-0.000316619,-0.000316619,8.31414e-05,-0.000399761
0.0002745,2.98817,-0.186238,-0.000317441,-0.000317441,6.45273e-05,-0.000381969
0.0002746,2.98808,-0.19269,-0.000318077,-0.000318077,4.52679e-05,-0.000363345
0.0002747,2.98798,-0.197217,-0.00031852,-0.00031852,2.55559e-05,-0.000344076
0.0002748,2.98788,-0.199773,-0.000318766,-0.000318766,5.58833e-06,-0.000324354
0.0002749,2.98779,-0.200332,-0.000318812,-0.000318812,-1.44351e-05,-0.000304377
0.000275,2.98769,-0.198888,-0.000318658,-0.000318658,-3.43141e-05,-0.000284344
0.0002751,2.98759,-0.195457,-0.000318305,-0.000318305,-5.38499e-05,-0.000264455
0.0002752,2.98749,-0.190072,-0.000317756,-0.000317756,-7.28471e-05,-0.000244909
0.0002753,2.98739,-0.182787,-0.000317018,-0.000317018,-9.11159e-05,-0.000225902
0.0002754,2.98729,-0.173675,-0.000316097,-0.000316097,-0.000108473,-0.000207623
0.0002755,2.98719,-0.162828,-0.000315002,-0.000315002,-0.000124746,-0.000190256
0.0002756,2.98709,-0.150353,-0.000313744,-0.000313744,-0.000139772,-0.000173973
0.0002757,2.98699,-0.136376,-0.000312337,-0.000312337,-0.000153399,-0.000158938
0.0002758,2.98689,-0.121036,-0.000310793,-0.000310793,-0.000165493,-0.0001453
0.0002759,2.98679,-0.104487,-0.000309127,-0.000309127,-0.000175931,-0.000133196
0.000276,2.98669,-0.0868939,-0.000307358,-0.000307358,-0.00018461,-0.000122748
